 Year,Month,Producer Type,Fuel (D Code),FuelCategory,RINs,Volume
2019,11,Domestic,D5,Naphtha (EV 1.4),"375,572","268,266"
2019,11,Domestic,D5,Renewable Heating Oil (EV 1.6),"270,738","169,211"
2019,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,194,230,202","1,194,230,202"
2019,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"22,283,673","13,108,043"
2019,11,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,027,120","1,027,120"
2019,12,Domestic,D3,Renewable Compressed Natural Gas,"53,324,240","53,324,240"
2019,12,Domestic,D3,Renewable Liquefied Natural Gas,"10,513,986","10,513,986"
2019,12,Importer,D3,Renewable Liquefied Natural Gas,"4,121,820","4,121,820"
2019,12,Importer,D3,Renewable Compressed Natural Gas,"1,834,474","1,834,474"
2019,12,Domestic,D3,Cellulosic Ethanol (EV 1.0),"197,121","197,121"
2019,12,Domestic,D4,Biodiesel (EV 1.5),"209,404,921","139,601,581"
2019,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"84,615,110","49,773,555"
2019,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"52,020,645","30,600,380"
2019,12,Importer,D4,Biodiesel (EV 1.5),"36,477,657","24,318,415"
2019,12,Domestic,D4,Renewable Jet Fuel (EV 1.6),"219,733","137,333"
2019,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"21,228,729","21,228,729"
2019,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,138,429","3,022,605"
2019,12,Domestic,D5,Naphtha (EV 1.5),"3,159,519","2,106,345"
2019,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,861,860","1,861,860"
2019,12,Domestic,D5,Naphtha (EV 1.4),"1,210,673","864,766"
2019,12,Domestic,D5,LPG (EV 1.1),"1,113,650","1,012,409"
2019,12,Domestic,D5,Renewable Heating Oil (EV 1.6),"394,198","246,372"
2019,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,288,930,778","1,288,930,778"
2019,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"16,647,020","9,792,364"
2019,12,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,132,234","1,132,234"
2020,1,Domestic,D3,Renewable Compressed Natural Gas,"450,471","450,471"
2020,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"174,291","174,291"
2020,1,Domestic,D3,Renewable Liquefied Natural Gas,"51,166","51,166"
2020,1,Domestic,D4,Biodiesel (EV 1.5),"177,608,018","118,403,817"
2020,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"64,314,791","37,832,200"
2020,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"37,835,058","22,255,917"
2020,1,Importer,D4,Biodiesel (EV 1.5),"20,606,859","13,737,888"
2020,1,Domestic,D4,Renewable Jet Fuel (EV 1.6),"66,544","41,590"
2020,1,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"7,566,830","7,566,830"
2020,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,842,999","4,025,292"
2020,1,Domestic,D5,Naphtha (EV 1.5),"3,041,038","2,027,357"
2020,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,856,511","1,856,511"
2020,1,Domestic,D5,Renewable Heating Oil (EV 1.6),"415,096","259,436"
2020,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,238,303,796","1,238,303,796"
2020,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"12,787,512","7,522,066"
2020,1,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,036,449","1,036,449"
2020,2,Domestic,D3,Renewable Compressed Natural Gas,"28,402,927","28,402,927"
2020,2,Domestic,D3,Renewable Liquefied Natural Gas,"5,519,687","5,519,687"
2020,2,Importer,D3,Renewable Liquefied Natural Gas,"2,092,169","2,092,169"
2020,2,Importer,D3,Renewable Compressed Natural Gas,"819,385","819,385"
2020,2,Domestic,D3,Cellulosic Ethanol (EV 1.0),"188,014","188,014"
2020,2,Domestic,D4,Biodiesel (EV 1.5),"192,051,881","128,033,003"
2020,2,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"57,711,396","33,947,857"
2020,2,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"48,231,971","28,371,747"
2020,2,Importer,D4,Biodiesel (EV 1.5),"17,200,392","11,466,902"
2020,2,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"12,396,799","12,396,799"
2020,2,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,699,775","3,352,809"
2020,2,Domestic,D5,Naphtha (EV 1.5),"2,742,611","1,828,407"
2020,2,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,782,835","1,782,835"
2020,2,Domestic,D5,Naphtha (EV 1.4),"385,855","275,611"
2020,2,Domestic,D5,Renewable Heating Oil (EV 1.6),"324,044","202,527"
2020,2,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,141,726,932","1,141,726,932"
2020,2,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"20,901,111","12,294,771"
2020,2,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,019,832","1,019,832"
2020,3,Domestic,D3,Renewable Compressed Natural Gas,"26,435,294","26,435,294"
2020,3,Domestic,D3,Renewable Liquefied Natural Gas,"5,444,113","5,444,113"
2020,3,Importer,D3,Renewable Liquefied Natural Gas,"1,887,657","1,887,657"
2020,3,Importer,D3,Renewable Compressed Natural Gas,"782,326","782,326"
2020,3,Domestic,D3,Cellulosic Ethanol (EV 1.0),"156,652","156,652"
2020,3,Domestic,D4,Biodiesel (EV 1.5),"225,138,790","150,090,658"
2020,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"70,696,877","41,586,367"
2020,3,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"47,602,533","28,001,490"
2020,3,Importer,D4,Biodiesel (EV 1.5),"27,865,918","18,577,254"
2020,3,Domestic,D4,Renewable Jet Fuel (EV 1.6),"449,322","280,826"
2020,3,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"124,373","77,733"
2020,3,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"24,356,072","24,356,072"
2020,3,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,056,567","3,562,685"
2020,3,Domestic,D5,Naphtha (EV 1.5),"2,825,016","1,883,344"
2020,3,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,067,683","2,067,683"
2020,3,Domestic,D5,LPG (EV 1.1),"691,549","628,681"
2020,3,Domestic,D5,Renewable Heating Oil (EV 1.6),"413,954","258,720"
2020,3,Domestic,D5,Naphtha (EV 1.4),"263,882","188,487"
2020,3,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,112,164,188","1,112,164,188"
2020,3,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"26,680,083","15,694,167"
2020,3,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"865,092","865,092"
2020,4,Domestic,D3,Renewable Compressed Natural Gas,"31,277,485","31,277,485"
2020,4,Domestic,D3,Renewable Liquefied Natural Gas,"6,329,732","6,329,732"
2020,4,Importer,D3,Renewable Liquefied Natural Gas,"2,060,775","2,060,775"
2020,4,Importer,D3,Renewable Compressed Natural Gas,"847,999","847,999"
2020,4,Domestic,D3,Cellulosic Ethanol (EV 1.0),"203,361","203,361"
2020,4,Domestic,D4,Biodiesel (EV 1.5),"224,037,385","149,356,126"
2020,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"59,498,077","34,998,849"
2020,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"41,775,652","24,573,913"
2020,4,Importer,D4,Biodiesel (EV 1.5),"28,024,744","18,683,140"
2020,4,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.6),"3,513,181","2,195,738"
2020,4,Domestic,D4,Renewable Jet Fuel (EV 1.6),"1,975,107","1,234,442"
2020,4,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"892,434","557,772"
2020,4,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,239,801","3,082,235"
2020,4,Domestic,D5,Naphtha (EV 1.5),"2,319,950","1,546,633"
2020,4,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,989,362","1,989,362"
2020,4,Domestic,D5,Naphtha (EV 1.4),"403,820","288,443"
2020,4,Domestic,D5,Renewable Heating Oil (EV 1.6),"319,080","199,425"
2020,4,Domestic,D5,Renewable Compressed Natural Gas,"8,244","8,244"
2020,4,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"628,050,492","628,050,492"
2020,4,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"16,268,134","9,569,491"
2020,4,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"575,961","575,961"
2020,5,Domestic,D3,Renewable Compressed Natural Gas,"28,516,201","28,516,201"
2020,5,Domestic,D3,Renewable Liquefied Natural Gas,"6,261,128","6,261,128"
2020,5,Importer,D3,Renewable Liquefied Natural Gas,"1,925,161","1,925,161"
2020,5,Importer,D3,Renewable Compressed Natural Gas,"978,254","978,254"
2020,5,Domestic,D3,Cellulosic Ethanol (EV 1.0),"266,282","266,282"
2020,5,Domestic,D4,Biodiesel (EV 1.5),"214,764,440","143,174,223"
2020,5,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"71,680,658","42,165,050"
2020,5,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"55,143,013","32,437,067"
2020,5,Importer,D4,Biodiesel (EV 1.5),"27,970,027","18,646,666"
2020,5,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"7,235,406","4,256,121"
2020,5,Domestic,D5,Naphtha (EV 1.5),"2,743,945","1,829,296"
2020,5,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,967,105","1,967,105"
2020,5,Domestic,D5,LPG (EV 1.1),"413,824","376,204"
2020,5,Domestic,D5,Renewable Heating Oil (EV 1.6),"231,881","144,926"
2020,5,Domestic,D5,Naphtha (EV 1.4),"107,435","76,739"
2020,5,Domestic,D5,Renewable Compressed Natural Gas,"7,740","7,740"
2020,5,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"835,521,630","835,521,630"
2020,5,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"5,710,944","3,359,379"
2020,5,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"902,901","902,901"
2020,6,Domestic,D3,Renewable Compressed Natural Gas,"31,984,254","31,984,254"
2020,6,Domestic,D3,Renewable Liquefied Natural Gas,"7,332,013","7,332,013"
2020,6,Importer,D3,Renewable Compressed Natural Gas,"1,727,545","1,727,545"
2020,6,Importer,D3,Renewable Liquefied Natural Gas,"1,075,016","1,075,016"
2020,6,Domestic,D3,Cellulosic Ethanol (EV 1.0),"57,226","57,226"
2020,6,Domestic,D4,Biodiesel (EV 1.5),"248,282,531","165,519,330"
2020,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"84,573,736","49,749,220"
2020,6,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"28,915,447","17,009,086"
2020,6,Importer,D4,Biodiesel (EV 1.5),"25,123,860","16,749,201"
2020,6,Domestic,D4,Renewable Jet Fuel (EV 1.6),"813,621","508,513"
2020,6,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"169,056","105,660"
2020,6,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,700,196","3,353,056"
2020,6,Domestic,D5,Naphtha (EV 1.5),"2,416,146","1,610,763"
2020,6,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,972,220","1,972,220"
2020,6,Domestic,D5,LPG (EV 1.1),"480,861","437,146"
2020,6,Domestic,D5,Renewable Heating Oil (EV 1.6),"104,131","65,082"
2020,6,Domestic,D5,Renewable Compressed Natural Gas,"8,314","8,314"
2020,6,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,065,260,312","1,065,260,312"
2020,6,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"8,190,807","4,818,122"
2020,6,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,027,659","1,027,659"
2020,7,Domestic,D3,Renewable Compressed Natural Gas,"31,212,896","31,212,896"
2020,7,Domestic,D3,Renewable Liquefied Natural Gas,"6,793,302","6,793,302"
2020,7,Importer,D3,Renewable Compressed Natural Gas,"1,879,589","1,879,589"
2020,7,Importer,D3,Renewable Liquefied Natural Gas,"809,299","809,299"
2020,7,Domestic,D3,Cellulosic Ethanol (EV 1.0),"256,193","256,193"
2020,7,Domestic,D4,Biodiesel (EV 1.5),"244,110,863","162,738,265"
2020,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"72,445,107","42,614,735"
2020,7,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"36,441,822","21,436,366"
2020,7,Importer,D4,Biodiesel (EV 1.5),"29,992,721","19,995,093"
2020,7,Domestic,D4,Renewable Jet Fuel (EV 1.6),"2,458,760","1,536,725"
2020,7,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"712,038","445,024"
2020,7,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"22,037,693","22,037,693"
2020,7,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,161,891","3,624,640"
2020,7,Domestic,D5,Naphtha (EV 1.5),"2,575,641","1,717,093"
2020,7,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,804,923","1,804,923"
2020,7,Domestic,D5,Naphtha (EV 1.4),"725,077","517,912"
2020,7,Domestic,D5,LPG (EV 1.1),"458,114","416,467"
2020,7,Domestic,D5,Renewable Heating Oil (EV 1.6),"65,164","40,728"
2020,7,Domestic,D5,Renewable Compressed Natural Gas,"10,378","10,378"
2020,7,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,169,002,095","1,169,002,095"
2020,7,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,141,159","1,141,159"
2020,7,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"831,504","489,120"
2020,7,Domestic,D6,Butanol (EV 1.3),572,440
2020,8,Domestic,D3,Renewable Compressed Natural Gas,"32,184,792","32,184,792"
2020,8,Domestic,D3,Renewable Liquefied Natural Gas,"7,173,179","7,173,179"
2020,8,Importer,D3,Renewable Compressed Natural Gas,"2,537,477","2,537,477"
2020,8,Importer,D3,Renewable Liquefied Natural Gas,"470,463","470,463"
2020,8,Domestic,D3,Cellulosic Ethanol (EV 1.0),"229,403","229,403"
2020,8,Domestic,D4,Biodiesel (EV 1.5),"257,243,900","171,493,499"
2020,8,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"68,472,656","40,277,987"
2020,8,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"40,003,047","23,531,204"
2020,8,Importer,D4,Biodiesel (EV 1.5),"24,527,514","16,351,622"
2020,8,Domestic,D4,Renewable Jet Fuel (EV 1.6),"102,168","63,855"
2020,8,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"27,566,484","27,566,484"
2020,8,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"6,246,934","3,674,667"
2020,8,Domestic,D5,Naphtha (EV 1.5),"2,520,505","1,680,336"
2020,8,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,946,561","1,946,561"
2020,8,Domestic,D5,Naphtha (EV 1.4),"531,805","379,861"
2020,8,Domestic,D5,LPG (EV 1.1),"435,284","395,713"
2020,8,Domestic,D5,Renewable Heating Oil (EV 1.6),"52,128","32,580"
2020,8,Domestic,D5,Renewable Compressed Natural Gas,"9,452","9,452"
2020,8,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,124,709,247","1,124,709,247"
2020,8,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,191,316","1,191,316"
2020,8,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"1,137,740","669,259"
2020,9,Domestic,D3,Renewable Compressed Natural Gas,"35,720,286","35,720,286"
2020,9,Domestic,D3,Renewable Liquefied Natural Gas,"7,230,002","7,230,002"
2020,9,Importer,D3,Renewable Compressed Natural Gas,"2,793,120","2,793,120"
2020,9,Domestic,D3,Cellulosic Ethanol (EV 1.0),"114,746","114,746"
2020,9,Domestic,D4,Biodiesel (EV 1.5),"251,801,474","167,865,219"
2020,9,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"89,201,630","52,471,547"
2020,9,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"76,213,150","44,831,236"
2020,9,Importer,D4,Biodiesel (EV 1.5),"21,081,377","14,054,214"
2020,9,Domestic,D4,Renewable Jet Fuel (EV 1.6),"593,870","371,169"
2020,9,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"27,396,158","27,396,158"
2020,9,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"5,578,611","3,281,535"
2020,9,Domestic,D5,Naphtha (EV 1.5),"2,936,588","1,957,725"
2020,9,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,892,214","1,892,214"
2020,9,Domestic,D5,Naphtha (EV 1.4),"500,868","357,763"
2020,9,Domestic,D5,LPG (EV 1.1),"381,125","346,477"
2020,9,Domestic,D5,Renewable Heating Oil (EV 1.6),"115,846","72,403"
2020,9,Domestic,D5,Renewable Compressed Natural Gas,"9,276","9,276"
2020,9,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,116,041,079","1,116,041,079"
2020,9,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"4,502,512","2,648,536"
2020,9,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,159,627","1,159,627"
2020,10,Domestic,D3,Renewable Compressed Natural Gas,"34,208,723","34,208,723"
2020,10,Domestic,D3,Renewable Liquefied Natural Gas,"7,352,727","7,352,727"
2020,10,Importer,D3,Renewable Compressed Natural Gas,"2,911,202","2,911,202"
2020,10,Domestic,D3,Cellulosic Ethanol (EV 1.0),"173,213","173,213"
2020,10,Domestic,D4,Biodiesel (EV 1.5),"224,237,799","149,489,760"
2020,10,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"49,742,290","29,260,171"
2020,10,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"35,511,779","20,889,246"
2020,10,Importer,D4,Biodiesel (EV 1.5),"22,923,796","15,282,502"
2020,10,Domestic,D4,Renewable Jet Fuel (EV 1.6),"301,466","188,416"
2020,10,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"16,839,735","16,839,735"
2020,10,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"7,392,026","4,348,250"
2020,10,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,985,006","1,985,006"
2020,10,Domestic,D5,Naphtha (EV 1.4),"549,153","392,252"
2020,10,Domestic,D5,Naphtha (EV 1.5),"477,914","318,609"
2020,10,Domestic,D5,LPG (EV 1.1),"271,947","247,224"
2020,10,Domestic,D5,Renewable Heating Oil (EV 1.6),"169,488","105,930"
2020,10,Domestic,D5,Renewable Compressed Natural Gas,"7,669","7,669"
2020,10,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,138,032,677","1,138,032,677"
2020,10,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"15,257,933","8,975,255"
2020,10,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,153,031","1,153,031"
2020,11,Domestic,D3,Renewable Compressed Natural Gas,"35,602,358","35,602,358"
2020,11,Domestic,D3,Renewable Liquefied Natural Gas,"7,497,164","7,497,164"
2020,11,Importer,D3,Renewable Compressed Natural Gas,"3,068,629","3,068,629"
2020,11,Domestic,D3,Cellulosic Ethanol (EV 1.0),"173,959","173,959"
2020,11,Domestic,D4,Biodiesel (EV 1.5),"214,245,415","142,828,517"
2020,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"73,310,115","43,123,558"
2020,11,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"69,217,057","40,715,916"
2020,11,Importer,D4,Biodiesel (EV 1.5),"32,916,784","21,944,490"
2020,11,Domestic,D4,Renewable Jet Fuel (EV 1.6),"301,122","188,201"
2020,11,Domestic,D4,Renewable Heating Oil (EV 1.6),"9,384","5,865"
2020,11,Domestic,D4,Non-ester Renewable Diesel (EV 1.6),"7,443","4,652"
2020,11,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"21,572,221","21,572,221"
2020,11,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"10,084,263","5,931,919"
2020,11,Domestic,D5,Naphtha (EV 1.5),"1,936,196","1,290,797"
2020,11,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"1,902,346","1,902,346"
2020,11,Domestic,D5,LPG (EV 1.1),"1,052,260","956,600"
2020,11,Domestic,D5,Naphtha (EV 1.4),"511,673","365,481"
2020,11,Domestic,D5,Renewable Heating Oil (EV 1.6),"222,349","138,968"
2020,11,Domestic,D5,Renewable Compressed Natural Gas,"8,502","8,502"
2020,11,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,136,429,603","1,136,429,603"
2020,11,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"6,354,400","3,737,882"
2020,11,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"894,215","894,215"
2020,11,Importer,D7,Cellulosic Heating Oil (EV application required),"55,892","55,892"
2020,12,Domestic,D3,Renewable Compressed Natural Gas,"71,993,431","71,993,431"
2020,12,Domestic,D3,Renewable Liquefied Natural Gas,"13,960,148","13,960,148"
2020,12,Importer,D3,Renewable Compressed Natural Gas,"5,942,291","5,942,291"
2020,12,Importer,D3,Renewable Liquefied Natural Gas,"279,203","279,203"
2020,12,Domestic,D3,Cellulosic Ethanol (EV 1.0),"57,832","57,832"
2020,12,Domestic,D4,Biodiesel (EV 1.5),"263,824,602","175,881,221"
2020,12,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"84,497,760","49,704,530"
2020,12,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"62,816,369","36,950,805"
2020,12,Importer,D4,Biodiesel (EV 1.5),"36,007,098","24,004,702"
2020,12,Domestic,D4,Renewable Jet Fuel (EV 1.6),"311,460","194,662"
2020,12,Importer,D5,Non-cellulosic Ethanol (EV 1.0),"25,454,380","25,454,380"
2020,12,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"13,775,887","8,103,462"
2020,12,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,285,111","2,285,111"
2020,12,Domestic,D5,Naphtha (EV 1.5),"1,607,806","1,071,870"
2020,12,Domestic,D5,Naphtha (EV 1.4),"770,107","550,077"
2020,12,Domestic,D5,LPG (EV 1.1),"552,474","502,249"
2020,12,Domestic,D5,Renewable Heating Oil (EV 1.6),"434,975","271,858"
2020,12,Domestic,D5,Renewable Compressed Natural Gas,"15,796","15,796"
2020,12,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,139,952,619","1,139,952,619"
2020,12,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"11,034,491","6,490,877"
2020,12,Importer,D6,Non-cellulosic Ethanol (EV 1.0),"1,030,705","1,030,705"
2021,1,Domestic,D3,Renewable Compressed Natural Gas,"3,883,503","3,883,503"
2021,1,Domestic,D3,Renewable Liquefied Natural Gas,"1,179,715","1,179,715"
2021,1,Domestic,D3,Cellulosic Ethanol (EV 1.0),"203,252","203,252"
2021,1,Domestic,D4,Biodiesel (EV 1.5),"160,955,805","107,302,585"
2021,1,Domestic,D4,Non-ester Renewable Diesel (EV 1.7),"70,841,221","41,671,282"
2021,1,Foreign Generation,D4,Non-ester Renewable Diesel (EV 1.7),"50,603,181","29,766,577"
2021,1,Importer,D4,Biodiesel (EV 1.5),"12,804,373","8,536,219"
2021,1,Importer,D4,Non-ester Renewable Diesel (EV 1.7),"4,861,840","2,859,906"
2021,1,Domestic,D4,Renewable Jet Fuel (EV 1.6),"463,720","289,825"
2021,1,Domestic,D5,Non-ester Renewable Diesel (EV 1.7),"14,795,692","8,703,348"
2021,1,Domestic,D5,Non-cellulosic Ethanol (EV 1.0),"2,426,841","2,426,841"
2021,1,Domestic,D5,Naphtha (EV 1.5),"2,137,324","1,424,882"
2021,1,Domestic,D5,Renewable Heating Oil (EV 1.6),"277,332","173,333"
2021,1,Domestic,D5,Renewable Compressed Natural Gas,"49,137","49,137"
2021,1,Domestic,D6,Non-cellulosic Ethanol (EV 1.0),"1,072,932,716","1,072,932,716"
2021,1,Foreign Generation,D6,Non-ester Renewable Diesel (EV 1.7),"5,694,354","3,349,620"
